p_val,avg_log2FC,pct.1,pct.2,p_val_adj,SYMBOL,ENTREZID,ENSEMBL
2.895831215862018e-60,-2.3631338183620154,0.005,0.023,3.571428638522627e-56,TMEM40,55287,ENSG00000088726
4.6191644364959215e-60,-0.4647419855254602,0.158,0.226,5.696815499530419e-56,SYTL2,54843,ENSG00000137501
5.841107432719534e-60,-1.432566112886025,0.014,0.04,7.203837796773001e-56,MCM2,4171,ENSG00000073111
6.958575043572311e-60,-3.8236240628732903,0.002,0.016,8.582010601237731e-56,MMRN1,22915,ENSG00000138722
8.124921751140305e-60,0.135681555950665,0.964,0.966,1.0020465995681339e-55,RPL30,6156,ENSG00000156482
8.656411458658598e-60,-0.7455483722548512,0.057,0.102,1.0675952251963648e-55,CXCR3,2833,ENSG00000186810
1.1045371335067814e-59,-0.32849368927319045,0.446,0.519,1.3622256467539134e-55,HNRNPC,3183,ENSG00000092199
2.97177839227161e-59,-4.0749830521840575,0.001,0.013,3.665094291188577e-55,CXCL2,2920,ENSG00000081041
3.6266830033476376e-59,-0.3880395209022671,0.323,0.405,4.472788148028642e-55,CD44,960,ENSG00000026508
4.619838004276981e-59,-1.0400787100080573,0.022,0.053,5.697646210674801e-55,GRAMD1B,57476,ENSG00000023171
5.076215200880473e-59,0.5328951494562562,0.248,0.179,6.260496207245887e-55,SERTAD1,29950,ENSG00000197019
5.929600275821284e-59,-1.1142435931860644,0.012,0.036,7.312976020170389e-55,CENPW,387103,ENSG00000203760
6.777873765184641e-59,-1.8763322534093292,0.005,0.024,8.359151714602216e-55,CDC45,8318,ENSG00000093009
6.922172187926479e-59,-1.4128729718653,0.012,0.036,8.537114959369725e-55,CDKN3,1033,ENSG00000100526
7.026531447565046e-59,-0.26966736925166934,0.455,0.542,8.66582123428197e-55,HOPX,84525,ENSG00000171476
7.036249219935281e-59,-2.641069860445557,0.004,0.021,8.677806162946182e-55,PLK1,5347,ENSG00000166851
7.509017490401823e-59,-0.38934357782514334,0.21,0.285,9.260871270912568e-55,EMB,133418,ENSG00000170571
8.420196589973439e-59,-2.5835723929474086,0.004,0.02,1.0384628454414239e-54,ALOX12,239,ENSG00000108839
1.343194023053721e-58,0.31683466100556146,0.591,0.532,1.6565611886321542e-54,C12orf57,113246,ENSG00000111678
1.451069904696838e-58,-1.163986950544147,0.014,0.04,1.7896045134626102e-54,CDCA7,83879,ENSG00000144354
1.5708818153179643e-58,-3.840038215511886,0.001,0.013,1.937368542831645e-54,RNASE1,6035,ENSG00000129538
1.604257192711741e-58,-1.770547161984438,0.005,0.024,1.9785303957713904e-54,FOXM1,2305,ENSG00000111206
2.2834418687567086e-58,-2.2399417652232603,0.004,0.021,2.816168856737649e-54,CEP55,55165,ENSG00000138180
8.543528585034647e-58,-1.518217558685199,0.013,0.038,1.053673380392323e-53,NUSAP1,51203,ENSG00000137804
1.130955141652232e-57,-1.7509904317991012,0.004,0.021,1.3948069761996974e-53,SLC27A2,11001,ENSG00000140284
1.665349111493508e-57,-0.35821798330556076,0.278,0.357,2.053875059204943e-53,SSH2,85464,ENSG00000141298
1.8823489641040092e-57,-1.6596761885612734,0.01,0.032,2.3215009774294745e-53,TOP2A,7153,ENSG00000131747
1.9626815490195304e-57,-2.1438111308148406,0.003,0.02,2.4205751544057863e-53,BUB1,699,ENSG00000169679
2.0731601710462548e-57,-0.2389170669461902,0.749,0.78,2.556828438951346e-53,CORO1A,11151,ENSG00000102879
2.5816160578112314e-57,0.4759372322338917,0.383,0.32,3.183907084098591e-53,PET100,100131801,ENSG00000229833
2.62316624479817e-57,-2.059841676511238,0.007,0.027,3.235150929709583e-53,SNCA,6622,ENSG00000145335
5.580650953627849e-57,0.2939751380457829,0.605,0.55,6.882616821109225e-53,CIRBP,1153,ENSG00000099622
8.462225845168172e-57,-0.5718303659551087,0.125,0.185,1.0436463134845908e-52,OXNAD1,92106,ENSG00000154814
1.3347406055212586e-56,-0.1972318691491819,0.767,0.805,1.6461355887893683e-52,RPSA,3921,ENSG00000168028
1.894587212636451e-56,-0.6909178107141756,0.062,0.107,2.336594409344534e-52,FUT8,2530,ENSG00000033170
2.131188108584569e-56,-1.535954133334984,0.01,0.032,2.6283942943173486e-52,CD14,929,ENSG00000170458
2.6491690460897306e-56,-0.6478476693475245,0.062,0.107,3.2672201845424647e-52,ZBED4,9889,ENSG00000100426
2.7609009866298488e-56,-1.901927418724645,0.005,0.022,3.4050191868105934e-52,TROAP,10024,ENSG00000135451
3.7437460035865033e-56,-0.3238483074402676,0.353,0.436,4.617161946223235e-52,PIP4K2A,5305,ENSG00000150867
5.846584829578697e-56,-1.448843628175165,0.01,0.032,7.210593070319407e-52,PHGDH,26227,ENSG00000092621
6.572081188173753e-56,-1.5269673158919963,0.007,0.026,8.105347729374691e-52,KIF11,3832,ENSG00000138160
6.759757805905444e-56,-1.5634843681905497,0.012,0.036,8.336809302023184e-52,RGS18,64407,ENSG00000150681
6.91102342021002e-56,-1.8744877724060225,0.005,0.023,8.523365184145018e-52,CDK1,983,ENSG00000170312
7.604512544680288e-56,0.3729785043373819,0.436,0.371,9.3786453213542e-52,RBM3,5935,ENSG00000102317
9.331364208120356e-56,-0.2647784481361346,0.457,0.539,1.1508371477874834e-51,CELF2,10659,ENSG00000048740
9.89115387384667e-56,0.29654507204247693,0.754,0.718,1.2198760072615098e-51,CRIP1,1396,ENSG00000213145
7.688695215700597e-55,0.21507832293945928,0.833,0.817,9.482467809523546e-51,CST7,8530,ENSG00000077984
8.625682865783339e-55,-0.8184298563800771,0.084,0.133,1.0638054678370592e-50,HMGA1,3159,ENSG00000137309
1.3747111996818828e-54,-0.7522818653775543,0.056,0.099,1.6954313225676664e-50,CDK2AP1,8099,ENSG00000111328
2.31166694396737e-54,-0.5251876620730223,0.104,0.159,2.850978841994957e-50,LRRC8C,84230,ENSG00000171488
2.8035809160784656e-54,-1.3339110808124337,0.007,0.026,3.4576563437995728e-50,C3orf14,57415,ENSG00000114405
2.8084469531443507e-54,-2.498100359468089,0.004,0.02,3.463657627312928e-50,NLRP3,114548,ENSG00000162711
3.148348237862261e-54,-3.1551945160027177,0.002,0.017,3.882857881755526e-50,DLGAP5,9787,ENSG00000126787
3.8710682999374387e-54,-1.627087351988524,0.005,0.023,4.774188534312844e-50,PKMYT1,9088,ENSG00000127564
3.899308666950415e-54,-0.4598076335802927,0.207,0.276,4.809017378949947e-50,TPM4,7171,ENSG00000167460
4.150117323288708e-54,-2.080088578614859,0.004,0.02,5.118339694811964e-50,DERL3,91319,ENSG00000099958
4.150117323288708e-54,-2.080088578614859,0.004,0.02,5.118339694811964e-50,DERL3,91319,ENSG00000274437
4.2831001321739905e-54,-0.3506079504092723,0.881,0.908,5.282347393010183e-50,FTH1,2495,ENSG00000167996
4.3203916125831e-54,-0.6587773996851667,0.074,0.121,5.328338975798737e-50,GRN,2896,ENSG00000030582
2.5442839742043403e-53,0.1406844005113781,0.935,0.932,3.1378654253862117e-49,RPS7,6201,ENSG00000171863
2.7061831017518372e-53,-1.5365692904473611,0.006,0.023,3.337535619390541e-49,NCAPG,64151,ENSG00000109805
5.76379936852104e-53,-0.6450528879651096,0.056,0.098,7.108493761196999e-49,MCUR1,63933,ENSG00000050393
6.344055541115396e-53,-0.3432969559127068,0.265,0.341,7.82412369885762e-49,CHST11,50515,ENSG00000171310
7.822890666988575e-53,-0.8053543740430202,0.054,0.095,9.64797105959701e-49,MCM7,4176,ENSG00000166508
8.460736261473687e-53,-2.4781826162492333,0.002,0.017,1.04346260312755e-48,CDCA2,157313,ENSG00000184661
1.3271881214490107e-52,-1.1041164739563394,0.011,0.033,1.6368211101830648e-48,CENPU,79682,ENSG00000151725
1.343814190250403e-52,-0.4997109594725068,0.079,0.128,1.6573260408358218e-48,GRHPR,9380,ENSG00000137106
1.731109897484579e-52,-1.9560349203781104,0.004,0.021,2.1349778365677317e-48,HMMR,3161,ENSG00000072571
4.711211653940743e-52,-0.47780087966150264,0.254,0.321,5.810337332805118e-48,PRDX1,5052,ENSG00000117450
5.316268456334742e-52,-2.122994245263574,0.003,0.019,6.556553887197638e-48,CDCA5,113130,ENSG00000146670
7.340728508339805e-52,-2.5163810016698123,0.002,0.015,9.05332046933548e-48,RNASE2,6036,ENSG00000169385
9.898048027643852e-52,-1.3254754570048264,0.025,0.054,1.2207262632493164e-47,MMD,23531,ENSG00000108960
1.1780863825514984e-51,-0.40747803388089887,0.276,0.351,1.452933935600763e-47,FKBP11,51303,ENSG00000134285
1.8063272277126212e-51,0.33641426865793056,0.595,0.535,2.227743369937976e-47,LGALS1,3956,ENSG00000100097
2.5912339945989375e-51,-0.47084305061350895,0.206,0.27,3.1957688855388696e-47,KLRF1,51348,ENSG00000150045
3.125568081101308e-51,-0.9720099188725686,0.015,0.039,3.854763114422243e-47,SLC43A3,29015,ENSG00000134802
3.694477653485975e-51,-0.5058917873320066,0.077,0.124,4.556399290044253e-47,TSPAN5,10098,ENSG00000168785
5.1934375251756335e-51,-0.6923773298641702,0.046,0.084,6.405066499799108e-47,NCAPD2,9918,ENSG00000010292
5.442110443817101e-51,0.48138524343306266,0.342,0.279,6.711754810359631e-47,AAK1,22848,ENSG00000115977
5.89323305353898e-51,-0.6440763228838058,0.061,0.104,7.2681243249296235e-47,PDXK,8566,ENSG00000160209
5.992665001748688e-51,-1.7756517718131817,0.008,0.026,7.390753746656657e-47,FCGR2A,2212,ENSG00000143226
8.091286304545298e-51,-0.22655632176693796,0.699,0.746,9.978983399395711e-47,SRGN,5552,ENSG00000122862
1.4439265855251877e-50,0.3157857590867348,0.639,0.607,1.780794657928214e-46,FGFBP2,83888,ENSG00000137441
2.1867502629375896e-50,-0.9786536716915388,0.023,0.052,2.696919099280929e-46,CORO1C,23603,ENSG00000110880
2.61420921979284e-50,1.5511653297476635,0.065,0.031,3.2241042307705103e-46,LINGO2,158038,ENSG00000174482
2.7658143573979844e-50,-1.4664230982044666,0.006,0.024,3.411078846978934e-46,RAD51,5888,ENSG00000051180
3.802843548223714e-50,-0.734674500239862,0.047,0.084,4.690046948024306e-46,RPE,6120,ENSG00000197713
9.400537182891206e-50,-0.5129057029418627,0.118,0.173,1.1593682507659725e-45,TXK,7294,ENSG00000074966
1.0598340008061937e-49,-2.0187922928163684,0.004,0.02,1.3070932731942788e-45,GAS2L1,10634,ENSG00000185340
1.2222662579241491e-49,-2.5188907403361513,0.002,0.016,1.507420975897853e-45,CDCA3,83461,ENSG00000111665
1.4844846524128411e-49,-0.7127970871407816,0.044,0.081,1.830814921820757e-45,DOCK5,80005,ENSG00000147459
1.531615862301563e-49,-0.4491402084208674,0.162,0.224,1.8889418429765177e-45,AKIRIN2,55122,ENSG00000135334
3.791942451419531e-49,-0.8809820392450676,0.027,0.057,4.6766026253357073e-45,SYNJ2,8871,ENSG00000078269
1.0862001197439636e-48,-2.3205489081856117,0.003,0.016,1.3396106076802306e-44,KIF14,9928,ENSG00000118193
1.3206082013917189e-48,0.31363194589356214,0.559,0.505,1.6287060947764068e-44,VAMP2,6844,ENSG00000220205
2.3417522336790217e-48,0.35625989816343195,0.48,0.42,2.888083029796337e-44,UCP2,7351,ENSG00000175567
2.6401056002934975e-48,-0.2559654432670704,0.522,0.593,3.256042236841971e-44,NFKBIA,4792,ENSG00000100906
4.023937822973584e-48,-2.0390788605001355,0.004,0.019,4.962722517073321e-44,GTSE1,51512,ENSG00000075218
7.070764888573086e-48,-0.8882799043869627,0.028,0.057,8.720374337077185e-44,CENPM,79019,ENSG00000100162
8.983787960831561e-48,-1.11816940462868,0.017,0.042,1.1079705692093563e-43,SLC8A1,6546,ENSG00000183023
1.520875683768399e-47,-0.8352074799097191,0.035,0.067,1.875695980791567e-43,CD82,3732,ENSG00000085117
2.193297027867691e-47,-0.6429847318139947,0.057,0.097,2.7049932244692233e-43,WDSUB1,151525,ENSG00000196151
4.06868899737681e-47,-0.3222222700984201,0.364,0.436,5.017914140464821e-43,CLIC3,9022,ENSG00000169583
5.941857528309592e-47,0.24638330184118473,0.649,0.593,7.328092889664218e-43,LIMD2,80774,ENSG00000136490
5.975666529919201e-47,-0.7318737590780238,0.041,0.076,7.369789531349349e-43,PPIF,10105,ENSG00000108179
6.988916651641921e-47,-0.8089133888632649,0.042,0.076,8.61943090646998e-43,PARVB,29780,ENSG00000188677
9.817999689491178e-47,-2.1579867770380368,0.003,0.017,1.2108539017049467e-42,SKA3,221150,ENSG00000165480
1.4928321877156676e-46,0.1269644326426631,0.946,0.938,1.8411099371097327e-42,RPL14,9045,ENSG00000188846
1.762655804491763e-46,-1.1430276749841295,0.01,0.03,2.173883403679691e-42,CHEK1,1111,ENSG00000149554
1.8592322824468817e-46,-1.1471758529549816,0.009,0.028,2.292991173941739e-42,GGH,8836,ENSG00000137563
2.4431143058720196e-46,-1.531504233775994,0.014,0.037,3.013092873431961e-42,TKTL1,8277,ENSG00000007350
2.734942372296136e-46,0.8258448483425358,0.107,0.065,3.3730044277528244e-42,CD160,11126,ENSG00000117281
2.773367422288547e-46,-0.3723107931728235,0.156,0.216,3.4203940419084655e-42,PTK2B,2185,ENSG00000120899
3.424415832001949e-46,0.21265738691249547,0.749,0.707,4.223332045608003e-42,IL2RG,3561,ENSG00000147168
4.182817443961549e-46,-0.7637455344573112,0.047,0.083,5.158668753637778e-42,PBX4,80714,ENSG00000105717
4.785565893669749e-46,-1.888882937164039,0.006,0.022,5.902038416662901e-42,RAB32,10981,ENSG00000118508
7.755445769717311e-46,-2.6709844000905436,0.002,0.014,9.564791267792353e-42,KIF2C,11004,ENSG00000142945
8.876736266194824e-46,-0.5637505718862307,0.07,0.113,1.0947678837098074e-41,MTHFD2,10797,ENSG00000065911
1.0080652378937004e-45,0.3812246931985255,0.378,0.315,1.2432468578943005e-41,FCRL6,343413,ENSG00000181036
1.019195305722454e-45,-2.040961605605784,0.005,0.02,1.2569735705475022e-41,PTCRA,171558,ENSG00000171611
1.0871778385217517e-45,-0.3064615492956233,0.275,0.346,1.340816428248876e-41,AUP1,550,ENSG00000115307
1.5830338727481018e-45,-0.4093328173753774,0.251,0.313,1.9523556752602337e-41,ATP5F1A,498,ENSG00000152234
1.790272390677582e-45,-0.7753378259098174,0.027,0.056,2.207942939422662e-41,FEN1,2237,ENSG00000168496
2.0295080643656017e-45,-0.5353463859860477,0.187,0.245,2.502992295782096e-41,TMPO,7112,ENSG00000120802
2.2042398062915192e-45,-2.033218678279752,0.003,0.016,2.718488953099331e-41,ANLN,54443,ENSG00000011426
2.3928651542077752e-45,-1.79543714121822,0.004,0.018,2.951120594684448e-41,NT5DC2,64943,ENSG00000168268
8.099285521577693e-45,-0.40997500892181465,0.137,0.193,9.988848833761768e-41,SPIDR,23514,ENSG00000164808
1.1206196476469344e-44,-1.9332571762080493,0.004,0.017,1.382060211442964e-40,POLQ,10721,ENSG00000051341
1.837045104522496e-44,-1.9169985534978284,0.002,0.015,2.265627727407594e-40,TRIP13,9319,ENSG00000071539
1.9804841411299097e-44,-0.47915928977986266,0.109,0.159,2.442531091255518e-40,GLUL,2752,ENSG00000135821
2.1984911633684733e-44,-0.6431310477741543,0.061,0.1,2.7113991517823383e-40,PGD,5226,ENSG00000142657
2.2357290678245977e-44,-1.3714403464209637,0.021,0.046,2.757324659348076e-40,ACTN1,87,ENSG00000072110
2.256335031143235e-44,-0.8893863026484793,0.053,0.09,2.782737993908951e-40,ZBTB16,7704,ENSG00000109906
5.536753508983559e-44,0.32214552430069454,0.511,0.46,6.828478102629425e-40,GSTK1,373156,ENSG00000197448
5.799614660508232e-44,-0.8754753677349449,0.025,0.052,7.152664760804802e-40,PAICS,10606,ENSG00000128050
9.33360204779757e-44,-1.187343592577388,0.019,0.043,1.1511131405548744e-39,MYO1D,4642,ENSG00000176658
9.627455492367075e-44,-1.3647352727225788,0.007,0.024,1.1873540858736314e-39,MS4A6A,64231,ENSG00000110077
1.0653434006274627e-43,-1.8439488680887557,0.004,0.019,1.3138880159938496e-39,CXCR6,10663,ENSG00000172215
1.1341629063456847e-43,-0.5306233961017437,0.07,0.112,1.3987631123961327e-39,THOC3,84321,ENSG00000051596
1.1400866773250968e-43,-0.5051470515343637,0.154,0.208,1.406068899145042e-39,PIK3IP1,113791,ENSG00000100100
1.140117208551144e-43,-0.704117373400519,0.023,0.049,1.4061065533061258e-39,CTLA4,1493,ENSG00000163599
2.005185684321243e-43,-0.23020033082071031,0.685,0.721,2.4729955044733897e-39,HMGB1,3146,ENSG00000189403
2.1095112262216047e-43,-0.635782583150033,0.054,0.091,2.6016601952991057e-39,PHF19,26147,ENSG00000119403
4.9072330200841754e-43,0.6985094416417506,0.158,0.111,6.052090483669815e-39,DDX3Y,8653,ENSG00000067048
5.346022519476899e-43,-2.400232146525031,0.003,0.015,6.59324957327086e-39,HJURP,55355,ENSG00000123485
5.983163456211958e-43,-0.6901326653375737,0.033,0.063,7.379035490546208e-39,MRPL39,54148,ENSG00000154719
6.687921430325903e-43,-1.0617204700707186,0.011,0.031,8.248213500020937e-39,TIMELESS,8914,ENSG00000111602
6.719949601327105e-43,-1.9399851926096872,0.003,0.016,8.287713843316718e-39,MELK,9833,ENSG00000165304
6.7447019993956476e-43,-1.7281178965883552,0.008,0.025,8.318240975854652e-39,TLR2,7097,ENSG00000137462
7.261577918943262e-43,-0.6277641205924471,0.419,0.468,8.955704047432724e-39,TUBA1B,10376,ENSG00000123416
8.589401358740104e-43,-0.7927787179696653,0.018,0.041,1.059330869573417e-38,CASP6,839,ENSG00000138794
1.1470159919745847e-42,-1.2259098549403378,0.022,0.046,1.4146148229022555e-38,MAP3K7CL,56911,ENSG00000156265
1.1921093991626007e-42,-1.3703950118709418,0.013,0.033,1.4702285219872355e-38,ETS2,2114,ENSG00000157557
1.2144763771241679e-42,-0.8157441276445767,0.018,0.042,1.497813715907236e-38,TUBG1,7283,ENSG00000131462
1.2396963108122343e-42,-0.4046183855217341,0.25,0.313,1.5289174601247282e-38,TUBA4A,7277,ENSG00000127824
1.4091133388314399e-42,-2.0040094288223935,0.004,0.018,1.737859480780815e-38,ESAM,90952,ENSG00000149564
1.5617515210651214e-42,-0.44533658929843345,0.147,0.201,1.9261081509296143e-38,CPD,1362,ENSG00000108582
2.1326205212400756e-42,-0.501876248944102,0.049,0.084,2.6301608888453855e-38,SLC25A25,114789,ENSG00000148339
3.759546648684063e-42,-0.4798671574394568,0.091,0.136,4.636648881822056e-38,SUPV3L1,6832,ENSG00000156502
3.759720032117315e-42,-1.2361245874683835,0.022,0.046,4.6368627156102853e-38,PLXDC2,84898,ENSG00000120594
4.120166529808642e-42,-2.029403236194301,0.003,0.015,5.081401381213e-38,KIF23,9493,ENSG00000137807
4.1379163219958096e-42,0.526706082427429,0.306,0.255,5.103292199917433e-38,CD3G,917,ENSG00000160654
5.402224476382846e-42,-0.29498301401001936,0.391,0.461,6.662563446722964e-38,SELPLG,6404,ENSG00000110876
6.040005726838238e-42,0.288717508186608,0.533,0.476,7.449139062909601e-38,NDUFA1,4694,ENSG00000125356
6.806943197088518e-42,-1.4428410044806004,0.004,0.018,8.395003044969271e-38,SHCBP1,79801,ENSG00000171241
7.759197066432773e-42,-1.9813287276006688,0.004,0.017,9.56941774203154e-38,RIN2,54453,ENSG00000132669
7.790123282284682e-42,-1.0740554792074528,0.01,0.029,9.607559044041698e-38,FBXO5,26271,ENSG00000112029
8.014781331675685e-42,-0.7804650775886846,0.03,0.058,9.884629816355625e-38,MSH6,2956,ENSG00000116062
1.0989531101601843e-41,-0.18356369698054345,0.803,0.819,1.3553388707605556e-37,PPIA,5478,ENSG00000196262
1.1335932615491594e-41,-0.64031714100163,0.045,0.079,1.3980605694685785e-37,BLMH,642,ENSG00000108578
1.3696233937075164e-41,0.11026600512414576,0.952,0.947,1.6891565314594802e-37,RPS24,6229,ENSG00000138326
1.456604474434527e-41,-0.7169932108641756,0.067,0.106,1.7964302983201024e-37,NAMPT,10135,ENSG00000105835
1.7749802256961452e-41,-0.3863126741333369,0.1,0.147,2.1890831123510563e-37,MPST,4357,ENSG00000128309
1.7855218852411e-41,-1.0461670023554492,0.015,0.036,2.2020841410678492e-37,RMI2,116028,ENSG00000175643
2.032693650316094e-41,-0.33930507422454925,0.252,0.317,2.506921078934839e-37,SMARCA2,6595,ENSG00000080503
2.03281232267605e-41,0.18443413355478677,0.745,0.712,2.5070674375563728e-37,PNRC1,10957,ENSG00000146278
3.511087147616188e-41,-1.2577570120859254,0.013,0.032,4.3302237791550454e-37,MNDA,4332,ENSG00000163563
3.51384850700462e-41,-1.2864148949923997,0.006,0.021,4.333629363688798e-37,CENPA,1058,ENSG00000115163
4.4322938848662655e-41,-1.132362809182489,0.008,0.024,5.466348048205566e-37,E2F1,1869,ENSG00000101412
5.288284426771922e-41,-0.40886160326395743,0.16,0.215,6.5220411835378124e-37,GPR65,8477,ENSG00000140030
5.589969860559282e-41,-1.2828837173483634,0.006,0.021,6.894109829027762e-37,TIMD4,91937,ENSG00000145850
5.608428120987362e-41,-0.665851005649152,0.061,0.099,6.916874401613713e-37,MCM5,4174,ENSG00000100297
6.14427312803788e-41,-2.69282299248512,0.002,0.013,7.577732048809117e-37,SAMD14,201191,ENSG00000167100
6.543938902064012e-41,-2.0414029380613803,0.002,0.013,8.070639847915546e-37,SLCO4A1,28231,ENSG00000101187
9.167788347616815e-41,-0.3759597203876815,0.16,0.216,1.130663336911582e-36,SH3BP5,9467,ENSG00000131370
1.149636560844135e-40,-0.7789101239234797,0.023,0.048,1.417846770489072e-36,PXMP2,5827,ENSG00000176894
1.232715661178191e-40,-0.3748763961622019,0.144,0.197,1.5203082249310633e-36,PRKDC,5591,ENSG00000253729
2.375515602289714e-40,-1.3902976520864163,0.011,0.029,2.9297233923039045e-36,MAFB,9935,ENSG00000204103
2.413186163992636e-40,-0.605346093692959,0.08,0.121,2.976182496052118e-36,CTSB,1508,ENSG00000164733
2.413186163992636e-40,-0.605346093692959,0.08,0.121,2.976182496052118e-36,CTSB,1508,ENSG00000285132
2.5880647789695397e-40,-1.600501888953183,0.008,0.024,3.191860291903134e-36,TRIM58,25893,ENSG00000162722
2.887764702368902e-40,-0.4299329830042765,0.134,0.184,3.561480207431567e-36,AUTS2,26053,ENSG00000158321
3.02031172176675e-40,-0.6417077004053948,0.042,0.074,3.724950446454933e-36,EIF4EBP1,1978,ENSG00000187840
3.1098965069855123e-40,-2.0247445936819775,0.002,0.013,3.835435362065233e-36,NETO2,81831,ENSG00000171208
4.125709731881652e-40,-0.24664767340095883,0.503,0.566,5.088237812329641e-36,HNRNPU,3192,ENSG00000153187
5.3827066765887916e-40,-1.884263619437614,0.004,0.016,6.638492144236958e-36,DIAPH3,81624,ENSG00000139734
1.4142629129694963e-39,-0.4889371264907135,0.111,0.158,1.74421045056528e-35,SMC1A,8243,ENSG00000072501
